"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Caribbean small states","CSS","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0342036218195883","0.0962887363959265","0.226982572299784","0.398813624676915","0.617221576050646","1.06783043446225","1.34111946700765","1.68921745181743","2.19984917850944","4.00748416644337","10.9395120749859","18.4174631429111","30.7773729085634","42.2512627414686","54.3684793738405","64.1209748266616","81.7286738209038","93.505342643875","102.663172310695","109.799589073113","113.298659079388","106.952457559565","103.287418981218","108.443511238168","110.747197740611","112.929407852343","116.765951776009","112.619387449486","111.099593889363","114.180787697721","112.853135645625","116.593573874883",
"Cuba","CUB","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.002169932","0.004612149","0.010581227","0.017745518","0.022138038","0.027222812","0.036759914","0.04639527","0.058852179","0.077016808","0.159811267","0.315700642","0.675233985","1.205162957","1.356185222","1.759130327","2.941806353","5.505147704","8.883772062","11.63974471","14.86958951","17.62738063","22.33274085","29.41249715","35.16042833","40.6988106","47.43291193","53.39569959","58.95001353","63.10466641",
"Curacao","CUW","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","128.0791032","128.0110428","127.5963804","124.8578818","122.491212","114.6073501","112.3351733","109.3153878","109.1299177","100.9029785","95.40617378","96.14978234","",
"Cayman Islands","CYM","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","0","2.044623263","3.445269728","4.19468673","5.770577376","7.725138711","","11.54894741","13.99339577","21.96109153","26.98068486","41.40887611","44.75221406","47.96862888","74.63675308","173.2296103","192.1227972","204.4373275","192.3067895","206.6442341","185.9821726","174.3981114","173.8199085","168.4120113","152.8861652","153.0823661","153.6543837","152.0202576","","149.6960716","148.5663349","",
"Cyprus","CYP","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0.030037547","0.23753304","0.544701415","0.862497899","1.594988536","2.44295302","3.589671362","6.773274417","10.62299265","13.62085308","17.04920193","21.9622013","31.3009319","44.55776045","58.55863808","76.32480288","89.8","105.1751344","114.4986146","127.2941783","127.5867737","119.3408619","123.1330079","126.5596288","128.2983023","128.1609557","131.1454545","130.9823176","132.6368741","136.1722981","137.0450965","139.994482","139.6351351","148.7380631",
"Czechia","CZE","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.012054318","0.04510736","0.136089876","0.294817456","0.474218514","1.945627333","5.12050537","9.406584208","18.97282769","42.46343082","67.90775733","84.09878914","94.73699258","105.0830138","114.5500833","120.3922535","127.9633374","132.7750137","125.3428438","123.5968488","125.4499409","128.6444455","130.4791683","132.2892387","118.34677","118.5935717","119.9885389","120.5956604","124.3382405","123.4438209","124.9188212",
"Germany","DEU","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0.001391057","0.030589939","0.06242341","0.125848762","0.207331963","0.343465197","0.666964587","1.211756918","2.20218591","3.079172276","4.59177788","6.779755664","10.1625708","17.06605986","28.74800454","59.10608068","68.85395013","72.60008929","79.65893192","87.76291359","97.6097572","105.5115846","118.5370597","129.9265409","129.2138879","108.6995416","111.6386991","113.3108833","122.4697309","121.5873792","117.4073504","125.6749823","132.7695384","129.6794748","128.9265144","128.8867207","127.5648538",
"Djibouti","DJI","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.017063549","0.03039896","0.03165832","0.038922892","0.030995968","0.391905838","1.900832311","2.852143634","4.213482116","5.30208386","5.291600645","8.037369567","12.78171814","14.29093012","18.01709967","20.60703813","22.2643708","25.12191884","29.0216422","31.23947214","33.73974603","35.86235007","37.36641575","38.53522459","39.81402662","44.26176127",
"Dominica","DMA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.666512448","0.804852275","0.942876208","1.164517162","1.755772101","11.31294753","17.83276201","34.75351392","61.01146207","75.72006873","104.0121032","129.4074882","132.3020558","143.1977437","153.5408334","158.4533473","158.6633376","135.9745997","106.5084834","110.3533983","111.9429183","106.8562419","108.4675882","109.3856751","105.5643526","",
"Denmark","DNK","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0.140449493","0.314187293","0.597502906","0.900487005","1.125216799","1.511897858","1.979650444","2.411252199","2.881065749","3.410855268","4.078142483","6.884952297","9.657063946","15.70646066","25.04927694","27.36235505","36.44279893","49.41084849","62.98014008","73.87336618","83.24975361","88.33925863","95.40817928","100.2371829","106.7845773","115.1153288","119.1583628","123.6540732","115.672236","128.6435512","130.2054648","124.9897251","126.7151649","124.683046","122.397232","124.4641018","125.1362568","124.9761468","124.4957422","124.488832",
"Dominican Republic","DOM","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","","","","0.044410131","0.077008662","0.096804509","0.136799086","0.27175271","0.711318386","1.030251685","1.737308953","2.528143136","5.045953253","8.259550168","14.65078025","19.33586664","23.45233979","28.02197735","39.53497786","49.60766544","58.63367597","75.71692085","89.44610736","90.967736","88.56030809","89.06690359","90.58150835","80.75708159","84.54150519","82.71721586","82.36053386","83.02096599","82.22940664","81.72601454","87.56486177",
"Algeria","DZA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001841832","0.018294243","0.017874031","0.017478039","0.004825141","0.016472352","0.040366216","0.059031014","0.060151043","0.237262911","0.279451045","0.320502702","1.423710128","4.51376415","15.0181054","41.45244865","62.80216467","81.10540402","78.19436226","92.99292417","91.42082361","97.46161442","100.7169538","103.9905106","111.7079111","109.3176407","116.6140394","111.4475314","112.4675177","106.3696091","104.842178","106.4528",
"East Asia & Pacific (excluding high income)","EAP","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0.000120226925922204","0.000138443019861888","0.00107278150500658","0.0019745902282062","0.00365282181863049","0.00641796271808725","0.0114989044147444","0.0218979131097017","0.0432711410910526","0.0922757277336321","0.184600130592428","0.386541907345069","0.67809750974489","1.12781397557159","1.74706757613723","3.01013445815625","5.76202538207311","9.82782145293251","14.178053530672","18.6218717249716","23.7203562542877","28.3203235635964","33.9907473420328","42.8008360358523","52.6462163597651","60.9282572826076","70.208080002339","80.1755609580392","88.9548670566141","95.9201668703046","100.976940975173","101.51251481677","107.879616292969","114.29740003326","120.388492509008","126.854447608719","124.183294539947","126.923077493776",
"Early-demographic dividend","EAR","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","9.99232132751669E-05","0.000113086798609228","0.000300018754855997","0.000840373538160302","0.00146136338498369","0.00279192553692049","0.00917692452066033","0.0189034068248068","0.0340284620637237","0.0530337928299853","0.101562960424445","0.182155353798309","0.342219760793594","0.644347324457574","1.03712834561539","1.86316806056433","3.24430164437991","4.60939203040537","5.98268276626973","8.2076558173003","11.5179522356562","17.0282128105078","24.9702237619871","34.2682424050269","44.6062128063009","54.9461722824844","67.2044861265385","76.4596068234491","78.608696214951","82.2483902385732","85.1998067528163","88.0498058781388","93.9590434686905","96.361931180447","95.7211773558608","95.8716795910494","95.4993290478485","99.5304577225866",
"East Asia & Pacific","EAS","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0.000838211297084685","0.00122935323345165","0.00166070611338332","0.00266233992868115","0.00418145742560049","0.00748051009606595","0.0129560660825268","0.0238417433972933","0.0502886149770024","0.0895482765674809","0.147175861698378","0.214791627054844","0.315469476924249","0.582144782115248","1.25901097268449","2.4966431753582","3.75600986787221","5.33481984754079","7.87453027692208","11.4647836198787","15.9045115763296","20.4320451290257","24.8641321094214","29.7558348609352","34.2366583597866","39.6644119110779","48.2513956231179","57.3340585755902","65.1814267902432","73.9770106724883","83.5200185131569","91.8441602467353","98.425588404076","103.473045520977","104.105473039955","110.214723391869","116.306796483143","122.307726586419","128.530454196647","126.556190037445","129.389280046184",
"Europe & Central Asia (excluding high income)","ECA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0.000107153903197137","0.00148130529409879","0.00282937760041248","0.00444211882809229","0.0089809086943995","0.013493667418717","0.018804539170227","0.0267277774585553","0.0603753212121792","0.16086720641136","0.314195321796795","0.652010171724635","1.3155282082947","2.98360525598389","6.1392893785861","9.44935219990344","14.480901575127","22.6161993549387","38.668497077706","60.4550331052222","80.1090369842562","94.2543757827221","107.477484106824","117.747208557564","122.590769118708","119.283034495202","121.786578473076","125.930201437244","127.044617794266","127.581193215172","126.952039407919","127.130640479093","126.71423964091","131.980181605416","130.6982364331","134.899596026662",
"Europe & Central Asia","ECS","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0.00300000830479301","0.00638648121041208","0.0100138435140001","0.0155509973808551","0.0239524755746834","0.0419023116923622","0.0688240595501274","0.116448948666354","0.192079523861066","0.301543481919249","0.415286198842037","0.565037071186595","0.745036912627818","1.10392417583795","1.79608903751347","2.84802411304229","4.48034773551412","7.18857489924677","12.2777552621195","21.3318462342289","34.1426870167349","42.0345809507666","47.700404904333","55.1982757002256","66.2863854507076","81.2101936296506","94.7728462804817","106.502951626028","115.166753219299","119.526196384206","120.330730781447","120.443939487647","122.578365415616","125.059373627102","124.878330839041","124.309043741395","124.124706144797","124.351534880485","123.771043790156","126.158401916501","125.25201490545","128.749251177972",
"Ecuador","ECU","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.166730527","0.470346789","0.507667711","1.055277857","1.990312216","3.087202545","3.819053045","6.688339072","11.94176277","18.02968067","26.1860424","45.36184863","60.56829501","69.74523844","80.60041815","89.81868124","98.60665932","100.6233672","106.2830299","105.7445117","104.0590503","79.92016129","84.44422411","87.74901563","92.69594524","91.40531396","88.04208636","94.33558884",
"Egypt, Arab Rep.","EGY","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0.004971488","0.005563695","0.006489636","0.006991219","0.007677735","0.008189815","0.011203574","0.011741777","0.011482554","0.011239195","0.09758824","0.132638847","0.688011068","1.905385844","3.834779135","6.041770251","7.632012197","9.85915998","17.23622961","22.32566002","36.60195613","49.2417787","64.73864816","80.98458549","93.52589069","106.0920672","106.775786","99.71097052","96.20599379","98.00309829","101.1482612","90.40274284","90.26837878","88.73336258","94.68027811",
"Euro area","EMU","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0.00783403328057716","0.00939815177474083","0.011225334853348","0.0159664436826905","0.0207490358910532","0.0338740704141301","0.0553485334629497","0.0901830209273506","0.15513578704562","0.254230681907261","0.441299532261343","0.720910460399113","1.0462488179754","1.61780795131169","2.52796913498029","4.14484760716119","7.23161719860711","12.6526756636881","22.0538512470805","37.931180341238","59.5078895777704","72.1308435190482","77.0552482787054","83.1518120856863","89.9332063914091","99.051574690037","107.162881265774","117.134522022221","122.278517102598","121.414379172252","117.459990687116","120.433717559859","121.81777940014","122.871355444205","121.213502588037","120.548936091263","121.606874736494","123.036869025329","122.711037661914","122.238489438171","121.617236643168","124.682632892688",
"Eritrea","ERI","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.723814211","1.428030619","2.152569379","2.882541262","3.614071427","4.576365938","5.88599329","7.542750431","9.385825968","10.76469944","12.55933262","14.22153134","15.03586023","20.45963226","","37.46979694","50.64867425","",
"Spain","ESP","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","","","","0.004405194","0.010854247","0.029983197","0.076666811","0.140653526","0.27810043","0.459912366","0.652606384","1.039604429","2.373389764","7.494773352","10.7956461","15.94912844","37.00760234","59.55835811","72.39028278","80.84111071","88.13545118","89.90428836","97.73091333","102.8639102","107.0209594","107.9553544","110.1038303","110.3421909","112.5430587","108.360446","107.6286827","109.3441127","109.9855567","110.8625606","112.7141001","115.7483421","117.4481914","117.4899328","119.623109",
"Estonia","EST","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.036407139","0.162167672","0.480179948","0.933370468","2.096126379","4.8443196","10.14428522","17.50349184","27.57396163","39.87466327","46.91659552","63.87575766","76.62301373","92.165096","106.6908203","123.1669202","125.4573787","121.4997483","117.6827879","124.1280928","136.0581244","151.1890235","146.2404646","144.352489","144.7940413","144.227031","144.5430113","145.5233453","147.0228833","144.8567221","149.0807939",
"Ethiopia","ETH","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.010356869","0.026490386","0.03984414","0.070869174","0.070144615","0.206549642","0.530050753","1.087575079","1.473846619","2.316967875","4.670250336","7.680602493","15.38551239","21.72960388","26.41709068","30.56740707","41.29095943","48.64890266","36.59958437","","36.73307203","37.97222807","",
"European Union","EUU","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0.00579149352725699","0.0119485692417994","0.0167255625136933","0.0254687629942514","0.039242328268717","0.0559822440159081","0.0820603092875373","0.127028049936202","0.197481721574","0.301306146193778","0.472776473894437","0.713770302037714","0.989914807127396","1.48919322633998","2.37967230908285","3.85473911370665","6.51310131031301","11.0840644606607","19.0245694467997","32.385042602724","51.0821329798508","63.3627709663753","69.8249572899489","76.761165714664","84.8593193937906","94.962592506809","104.625555699473","115.471230001761","121.351082181506","120.982530176415","118.362121389741","121.505164700888","123.536569078095","124.928116565766","123.561956130038","121.827779366561","122.1922182244","122.55683721261","121.955286915766","121.803630773764","121.488031695167","124.224505874089",
"Fragile and conflict affected situations","FCS","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000397865308598799","0.000796281929994528","0.00155945591432915","0.00343327533793337","0.0174351201970267","0.0419609758935661","0.0721560937813466","0.106910998753315","0.156557623307378","0.283902233256304","0.483596747468179","0.85276650567238","1.31154790300662","1.9440552609599","2.65164836190124","3.91172698918828","7.03610217179915","12.7055302834483","21.3929956610983","27.0178100739421","34.2155781875498","39.0447580241192","43.5424441631119","48.9325840595911","55.5318991194058","62.0672250247243","68.2941540266998","71.9836005579809","70.4958230905442","67.6926286021164","76.7811211750666","74.4290047620922","75.9069462824013","",
"Finland","FIN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0.491315051","0.589141447","0.701905441","0.869611241","1.065397067","1.379775304","1.734384239","2.146314325","2.793051012","3.827817408","5.171356119","6.365103571","7.655924957","9.65486751","13.27633542","20.34333586","29.30898832","42.07389889","55.22384208","63.37118775","72.03389585","80.48545471","86.85104553","91.0634187","95.40676122","100.4561318","107.6667458","114.9623281","128.5441388","144.2267619","156.4343557","165.9191643","172.1508026","136.2635488","139.2050448","134.9804296","131.3887581","129.9894338","129.6355826","129.4929527","128.7646479","129.1548109",
"Fiji","FJI","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.139098942","0.277691525","0.464510168","0.646306359","0.98286377","2.839370335","6.613389901","9.61976418","10.57782704","12.80219409","16.40602104","23.43060654","32.23490884","59.51262452","66.90977217","71.0020047","77.10374847","80.03487627","94.26491588","101.8559247","95.6983704","105.3150894","113.7541364","112.502149","110.4466178","112.143753","107.7223274","",
"France","FRA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0.016353137","0.070512065","0.175870865","0.317607558","0.502012864","0.662015306","0.767972059","1.002563689","1.542895357","2.268352438","4.273801074","10.05768321","19.30102205","36.73125788","49.52209267","62.69176131","64.98819173","69.81954372","74.1060681","79.47105672","84.8042036","90.2635957","93.92587863","93.27577006","92.53807461","95.28593331","98.71349646","99.98234788","102.8881154","104.4996731","105.5973124","107.5983841","109.5588076","111.8637727","112.8271405","",
"Faroe Islands","FRO","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","3.052766503","3.734376698","3.559073976","4.441322426","5.839516037","7.397254067","10.56499461","14.52357071","23.80594208","37.16819974","52.95058925","74.20374682","80.23717083","86.05722145","87.03719042","103.4193695","107.8718829","113.3213526","117.6836193","122.7969428","120.8510726","121.3465036","119.2758891","120.2583361","109.0072927","110.0747475","112.7194903","111.4552056","106.3427565","112.9695698","",
"Micronesia, Fed. Sts.","FSM","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.089292092","5.249318009","11.4700551","12.70416441","16.87745351","25.04838769","25.29805711","25.49412245","25.57720192","25.58232224","28.83897553","28.90433662","","20.55964627","21.29796408","20.93090646","","20.65039774","19.62428416","",
"Gabon","GAB","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.026989357","0.11263481","0.236007136","0.356517678","0.590995488","0.805217129","0.801268275","0.716574627","9.427032802","11.48026542","20.81611632","21.76439606","34.53274622","50.51520448","59.76483727","75.43035307","81.2511172","87.69054551","94.09124513","133.7222567","139.2563313","144.3166585","149.1076363","139.0944715","142.0035222","124.4381055","133.692425","133.4416659","133.0177927","134.3173247",
"United Kingdom","GBR","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0.088272091","0.229188337","0.510326887","0.983272981","1.708245688","1.947196982","2.196673629","2.620448471","3.934258199","6.818272277","9.901172035","12.48025391","15.17763081","25.45932146","46.36293399","73.83511897","78.32360974","82.93728874","90.95792762","99.4867395","108.4259834","115.252733","120.527906","121.3772695","122.8742004","122.2590493","121.9256338","122.7564922","122.3501829","121.1308315","121.5048919","120.2210676","119.7294099","118.7527408","120.8484884","117.8163133","118.5668355",
"Georgia","GEO","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.003075235","0.048306419","0.646547265","1.327902213","3.03204005","4.565841659","7.270558782","12.40096348","17.70171672","21.07481837","29.64539372","43.31330978","66.54893036","71.0129242","73.58891886","103.6856197","115.9271542","123.5053186","131.8829896","143.0956472","147.1900215","146.6908947","145.8786023","144.7181513","142.7295197","135.4280451","137.4024875",
"Ghana","GHA","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.002462819","0.010466464","0.019576484","0.035552754","0.071542215","0.119695381","0.223102599","0.365160156","0.661284924","1.207180166","1.863228278","3.729709922","7.737449309","12.77755372","22.5435531","32.07335231","47.56387659","60.55492814","68.18041285","80.76734585","95.38200979","101.8197062","107.6762148","121.2582209","129.6091402","121.6049315","132.601312","129.6132895","125.7336966","123.2115092",
"Gibraltar","GIB","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.407704655","3.644829217","5.877231171","8.847155884","13.17205272","20.03532677","35.3414379","43.62182705","56.18176036","64.04791754","68.5965153","74.35698111","80.01066809","85.53194289","92.80290739","95.96315015","102.5204252","108.0534826","","117.0960187","127.4323493","126.3196684","125.8665113","125.7197991","124.0232523","108.3465819","",
"Guinea","GIN","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000596075","0.01118132","0.012720352","0.012364775","0.036568544","0.269838956","0.308040578","0.505123746","0.659150668","1.05822129","1.271053027","1.728594195","2.067807907","","20.94880928","28.11922757","34.81576235","38.94563268","46.16948108","51.76438441","67.26532573","76.6188968","92.58559996","93.11888331","95.58208181","95.6840313","99.96476034","104.466802","",
"Gambia, The","GMB","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.018098713","0.039116364","0.067336605","0.116088572","0.242050865","0.359452757","0.372219506","0.380021754","0.389554649","3.723345651","6.569339709","9.532279824","10.85456434","14.90500901","23.62802651","45.34980506","64.05433107","69.90366425","76.31064253","70.12083803","74.05049165","87.01025804","104.3248597","120.5286503","122.480565","124.5599874","130.1227936","103.0224594","104.038819","",
"Guinea-Bissau","GNB","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.096910052","2.928785183","7.162721523","11.12586734","20.42111664","33.60290131","36.69109924","43.22079861","45.53301799","63.48291934","55.36194016","63.57432905","69.23136263","70.0898639","76.32738349","76.91042128","80.71131758","94.94153271","108.5305095",
"Equatorial Guinea","GNQ","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.010470791","0.049540103","0.04716277","0.091599138","0.729951517","2.085447746","4.243379003","5.255286628","7.490727351","11.20586174","13.25354698","15.80921024","18.09096135","19.16285166","36.48069846","41.83688803","41.97904554","41.06167415","39.88162291","39.5951515","41.14939522","39.02359836","39.35997262","39.72876266","40.41229311","",
"Greece","GRC","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.454397431","1.436968369","2.544760045","4.924190605","8.622311493","18.71204971","35.51072407","53.74474015","71.92567824","83.93784195","80.43033577","83.88897436","92.32414639","98.86308353","110.849938","124.6144893","120.2577704","111.4098039","110.2070802","121.8599599","114.697312","111.7981465","116.2863558","116.6439809","120.9954184","114.4592115","112.370475","108.5687131","110.0393141",
"Grenada","GRD","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.151443254","0.147356603","0.179136975","0.276002466","0.339232752","0.384393619","0.543654503","0.924697768","1.327683616","1.883471879","4.002531834","5.942410317","6.978592085","38.89369137","39.54947222","42.50004535","41.61981475","45.98881181","53.36332438","101.0366446","106.9335929","105.1662925","112.0781282","113.7286759","99.30407215","100.6614557","99.17226548","93.59659279","97.44168486","94.670969","98.65521619","",
"Greenland","GRL","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.30706795","0.78624255","1.73070018","3.678210368","7.365975697","11.55835355","15.85624432","24.09902684","26.90089705","28.16656617","35.22319455","52.44147511","68.64031231","81.70583789","94.87599233","117.091063","98.65318675","94.73087417","101.7710422","104.3597214","105.7936974","107.685999","108.6645696","109.1351487","","111.4289801","109.767392","110.2358263","117.7274837","118.4236261",
"Guatemala","GTM","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.003225174","0.01308744","0.022356507","0.030411311","0.103636274","0.289479296","0.408387918","0.588645184","0.996465318","2.946742985","7.300943584","9.546360896","12.83241236","16.18690866","24.65101557","34.34196966","53.52317101","86.86504525","106.9329547","121.3756936","124.2372253","131.3187407","137.4052058","140.8080978","107.624353","113.250852","112.1141459","120.555015","121.4676927","122.0257077","117.4393951","125.6487512",
"Guam","GUM","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.616033935","0.908690884","1.3102837","2.771878086","3.307927032","3.811218894","3.675889328","8.210057752","12.6266612","16.98004844","20.18275922","43.3680688","48.84169293","59.75464013","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.112886209","0.13771616","0.166901031","0.16536094","0.159242008","0.185378656","0.192151141","0.371365173","5.247341746","9.913004567","10.44291644","18.1385607","22.57372203","37.03628626","52.74491111","71.21732245","59.37399722","65.0286586","74.9261965","71.04752563","73.53118288","74.26012148","75.47512698","71.86433405","77.02134274","84.27229801","","97.40182509","107.375546","",
